ID,damage_grade,Usage
163811,5.0,Private
343889,5.0,Private
369835,1.0,Private
367844,1.0,Private
387152,2.0,Private
68774,4.0,Private
104295,3.0,Public
162175,5.0,Public
39803,5.0,Private
41313,4.0,Private
134896,1.0,Private
186737,3.0,Private
284101,5.0,Public
19848,1.0,Public
358665,4.0,Public
138014,2.0,Private
283,1.0,Public
191853,5.0,Private
275533,2.0,Private
340884,5.0,Private
236748,4.0,Private
208732,2.0,Public
58682,4.0,Private
10324,1.0,Private
369502,4.0,Private
331367,3.0,Public
208974,4.0,Private
112505,5.0,Private
229256,3.0,Private
278872,4.0,Public
11041,5.0,Public
339663,5.0,Private
282848,4.0,Public
368880,2.0,Private
360691,5.0,Private
371547,2.0,Private
59050,3.0,Private
135088,1.0,Public
39901,4.0,Private
222705,4.0,Private
312910,5.0,Public
103060,5.0,Private
279523,4.0,Private
196829,4.0,Private
385398,4.0,Private
320836,5.0,Private
59901,3.0,Public
92886,5.0,Private
373119,3.0,Public
186470,5.0,Public
377930,4.0,Private
294522,5.0,Public
181371,3.0,Private
62784,2.0,Public
182126,2.0,Private
191337,2.0,Public
57367,4.0,Public
10372,1.0,Private
106434,1.0,Private
171529,2.0,Private
204766,2.0,Public
70146,4.0,Public
184994,3.0,Private
102268,5.0,Private
152091,2.0,Private
331836,5.0,Private
23668,4.0,Public
216577,4.0,Public
218092,4.0,Public
383906,5.0,Private
145480,5.0,Private
152568,4.0,Private
327705,5.0,Private
10746,4.0,Private
346947,2.0,Private
384838,3.0,Public
276980,5.0,Private
118060,4.0,Private
369307,3.0,Private
112836,3.0,Private
226602,4.0,Private
247663,5.0,Private
110602,1.0,Private
217507,5.0,Private
178717,5.0,Private
4503,4.0,Public
372743,5.0,Private
347931,4.0,Private
210145,2.0,Private
209128,2.0,Private
65670,5.0,Private
85170,5.0,Private
50749,1.0,Private
189571,2.0,Private
98120,4.0,Private
45984,2.0,Private
36046,3.0,Private
87472,4.0,Private
82150,2.0,Public
229050,4.0,Private
58910,4.0,Private
363468,4.0,Private
226257,4.0,Public
203233,4.0,Private
296541,1.0,Public
108449,4.0,Private
49681,1.0,Public
337210,4.0,Private
189653,2.0,Private
145207,5.0,Private
206346,4.0,Private
109079,4.0,Private
206481,4.0,Private
201582,3.0,Private
185675,4.0,Private
28088,5.0,Private
203331,4.0,Private
325281,5.0,Public
351999,5.0,Public
78342,4.0,Private
290230,5.0,Private
190600,2.0,Private
185590,5.0,Private
157372,5.0,Private
50489,2.0,Private
341225,2.0,Private
234084,2.0,Public
97138,5.0,Private
159770,5.0,Private
305685,3.0,Private
120822,4.0,Public
374559,5.0,Public
211636,4.0,Public
115220,5.0,Private
254846,1.0,Public
215438,4.0,Public
290963,3.0,Private
14084,3.0,Private
366459,4.0,Public
330933,3.0,Private
363004,5.0,Public
125258,4.0,Public
348835,4.0,Public
249417,1.0,Private
216945,5.0,Private
4781,5.0,Public
203925,2.0,Public
65034,4.0,Private
356289,3.0,Private
379680,5.0,Public
266986,3.0,Public
307014,4.0,Private
366597,1.0,Private
47896,5.0,Private
128797,1.0,Private
343595,5.0,Public
178218,5.0,Private
165288,5.0,Private
153111,3.0,Public
215572,2.0,Private
8986,1.0,Private
376309,3.0,Private
214525,3.0,Public
317306,4.0,Private
13979,1.0,Private
6752,4.0,Private
217071,3.0,Private
317823,3.0,Private
146829,3.0,Public
238117,3.0,Private
113711,2.0,Private
122051,5.0,Public
57426,3.0,Private
343145,3.0,Private
156027,4.0,Public
93038,1.0,Private
312593,5.0,Public
145448,3.0,Private
166019,4.0,Private
7649,4.0,Public
371500,4.0,Private
272305,1.0,Private
215187,2.0,Private
6901,5.0,Public
212390,5.0,Private
109117,3.0,Private
186727,4.0,Public
110941,4.0,Private
156238,3.0,Public
347930,4.0,Private
329028,3.0,Public
212769,4.0,Public
251516,2.0,Public
169524,3.0,Private
253539,4.0,Public
97635,4.0,Public
323371,5.0,Private
137634,2.0,Public
320663,5.0,Private
139920,3.0,Private
119681,4.0,Private
303552,4.0,Private
346292,4.0,Public
294306,1.0,Private
210857,2.0,Public
92440,3.0,Public
240844,2.0,Private
7045,3.0,Public
262023,4.0,Private
376843,5.0,Private
362754,2.0,Private
135644,1.0,Private
216121,3.0,Private
142070,3.0,Private
33568,5.0,Private
9062,4.0,Private
238062,2.0,Private
198628,5.0,Private
252176,4.0,Private
122536,5.0,Public
379650,2.0,Public
58244,5.0,Private
323182,4.0,Private
4276,4.0,Private
159207,4.0,Private
32295,4.0,Private
241660,3.0,Private
26400,1.0,Private
145592,1.0,Private
340356,4.0,Public
203961,5.0,Private
224867,2.0,Public
56241,1.0,Private
289972,1.0,Private
147229,5.0,Private
357692,5.0,Private
19166,1.0,Private
100210,5.0,Private
366658,1.0,Private
148879,3.0,Private
230352,5.0,Public
229990,4.0,Public
188101,1.0,Private
120584,4.0,Private
127254,1.0,Public
248292,2.0,Private
10597,3.0,Private
115227,1.0,Private
128206,5.0,Private
256826,2.0,Public
303170,5.0,Private
308594,4.0,Private
351506,3.0,Private
72553,3.0,Private
275051,5.0,Public
86590,4.0,Public
84057,1.0,Public
165386,5.0,Public
47644,5.0,Private
165449,5.0,Public
29768,4.0,Private
217755,5.0,Private
296303,4.0,Private
261574,5.0,Private
19556,2.0,Public
338778,4.0,Private
112927,4.0,Private
354910,3.0,Public
293767,5.0,Private
61424,1.0,Private
256778,5.0,Public
206748,2.0,Private
302569,4.0,Public
366836,5.0,Private
306925,3.0,Public
277182,1.0,Private
224079,2.0,Public
101832,3.0,Private
75461,1.0,Private
104616,4.0,Private
264643,2.0,Private
214027,5.0,Private
230519,1.0,Private
153286,5.0,Private
73787,4.0,Private
27714,4.0,Public
145877,5.0,Private
42196,4.0,Private
270982,5.0,Public
288350,2.0,Private
112495,1.0,Private
358672,5.0,Private
141582,5.0,Private
47754,5.0,Private
38539,2.0,Private
339622,5.0,Private
188836,4.0,Private
189500,4.0,Public
111054,3.0,Public
163279,5.0,Public
225827,5.0,Private
264065,5.0,Private
323316,4.0,Private
300657,3.0,Public
318920,3.0,Private
189395,4.0,Private
145298,5.0,Public
174300,5.0,Private
241324,5.0,Private
291277,1.0,Private
187060,4.0,Public
310085,4.0,Public
37152,3.0,Public
341721,5.0,Private
343337,5.0,Private
147406,1.0,Private
159643,3.0,Private
37398,4.0,Private
174004,5.0,Private
59557,4.0,Private
325815,5.0,Public
20832,3.0,Private
97425,3.0,Private
95738,3.0,Private
114551,1.0,Public
23963,4.0,Private
27888,2.0,Private
83150,5.0,Private
338995,5.0,Private
137024,5.0,Private
324336,3.0,Public
299488,5.0,Public
73158,4.0,Private
137021,5.0,Private
28345,2.0,Private
170751,5.0,Public
339289,5.0,Private
204497,5.0,Private
115384,2.0,Private
335675,2.0,Private
131941,4.0,Public
351907,3.0,Private
4347,3.0,Private
289622,5.0,Private
236621,4.0,Private
349066,1.0,Private
369521,3.0,Private
42267,4.0,Private
167032,5.0,Private
89619,4.0,Public
239494,4.0,Private
361219,5.0,Private
76062,2.0,Private
90377,5.0,Private
197933,5.0,Private
265924,3.0,Private
19102,3.0,Private
168518,4.0,Private
225707,5.0,Private
366490,5.0,Private
48667,5.0,Private
337608,5.0,Public
218035,4.0,Private
136566,5.0,Private
64472,2.0,Public
72521,1.0,Private
132005,4.0,Private
382601,2.0,Private
101332,5.0,Public
58552,5.0,Public
179387,5.0,Private
88784,4.0,Private
362177,1.0,Private
344840,1.0,Public
322415,2.0,Private
90286,5.0,Public
173259,5.0,Private
299108,5.0,Private
79150,5.0,Public
167618,3.0,Private
96319,5.0,Private
164790,1.0,Private
72980,5.0,Public
162076,5.0,Public
71487,5.0,Private
343964,1.0,Private
242922,4.0,Public
304397,4.0,Private
51084,5.0,Private
50329,2.0,Private
73761,5.0,Public
240990,2.0,Public
64865,1.0,Public
340456,4.0,Private
127807,5.0,Private
314025,3.0,Public
368683,5.0,Public
197196,5.0,Private
151946,3.0,Private
57390,5.0,Private
225341,5.0,Public
74191,5.0,Private
224596,3.0,Private
356532,2.0,Public
60833,3.0,Private
237956,3.0,Public
186368,3.0,Private
384439,5.0,Private
206711,4.0,Private
353344,4.0,Private
244635,1.0,Public
200437,1.0,Private
11538,3.0,Private
109650,3.0,Private
89384,5.0,Public
383494,5.0,Public
351427,1.0,Private
21914,5.0,Private
161806,5.0,Private
68340,4.0,Private
136865,3.0,Public
52535,5.0,Private
343645,3.0,Private
254543,5.0,Public
333722,3.0,Private
1685,5.0,Public
194513,5.0,Public
379645,1.0,Private
138632,1.0,Private
68142,5.0,Private
248062,5.0,Private
316890,5.0,Private
384544,5.0,Private
116927,1.0,Public
62348,5.0,Private
154705,5.0,Private
228105,5.0,Private
71457,5.0,Private
60930,4.0,Private
118104,4.0,Public
296072,5.0,Private
386920,2.0,Private
250073,1.0,Private
239794,5.0,Private
250437,4.0,Public
177969,5.0,Public
353966,3.0,Private
339407,1.0,Private
2017,3.0,Private
100299,5.0,Public
275949,4.0,Private
189477,5.0,Private
28494,4.0,Private
31877,3.0,Private
229058,4.0,Private
274147,4.0,Public
320459,4.0,Private
356757,2.0,Private
74247,5.0,Private
230525,5.0,Private
4018,1.0,Private
188885,5.0,Private
300815,5.0,Private
16522,1.0,Private
284416,5.0,Private
123571,5.0,Public
348301,5.0,Public
113443,5.0,Public
318198,4.0,Private
348055,5.0,Public
367165,1.0,Public
21397,5.0,Private
113185,1.0,Private
223844,5.0,Private
278287,1.0,Private
69929,2.0,Private
19219,4.0,Private
280846,2.0,Public
302275,4.0,Private
184916,5.0,Private
189045,5.0,Private
254138,5.0,Private
319503,3.0,Private
325506,5.0,Private
28129,2.0,Private
38790,3.0,Public
228826,5.0,Private
129274,3.0,Private
158768,4.0,Private
266956,5.0,Public
106076,5.0,Private
383343,4.0,Private
334687,3.0,Public
372962,3.0,Private
68207,5.0,Private
351058,4.0,Private
345807,1.0,Private
63940,4.0,Private
200875,3.0,Public
53380,3.0,Private
316374,5.0,Public
170207,2.0,Public
320381,5.0,Public
373773,1.0,Private
184051,5.0,Private
147281,5.0,Private
294512,1.0,Private
60327,5.0,Private
22632,1.0,Private
322684,5.0,Public
253591,5.0,Private
47155,5.0,Private
122271,3.0,Private
238068,3.0,Private
77764,1.0,Private
30636,5.0,Private
353922,4.0,Public
370123,2.0,Public
86858,4.0,Public
243670,5.0,Private
302338,5.0,Private
141376,4.0,Private
213332,5.0,Private
18792,5.0,Private
338290,4.0,Public
257223,3.0,Private
264329,1.0,Public
68385,4.0,Private
321357,1.0,Private
46576,4.0,Public
301115,3.0,Private
23597,4.0,Private
264644,5.0,Public
367205,5.0,Public
319646,1.0,Public
48300,1.0,Public
212122,5.0,Private
151439,2.0,Public
223288,5.0,Private
264124,5.0,Private
311453,4.0,Private
370212,4.0,Public
222372,3.0,Private
323414,5.0,Public
219127,4.0,Private
275715,2.0,Public
39463,1.0,Private
293202,4.0,Public
245674,3.0,Public
265497,5.0,Public
61943,5.0,Private
29672,2.0,Private
217251,2.0,Private
98882,5.0,Private
229533,3.0,Private
153825,2.0,Private
26925,5.0,Private
211559,5.0,Private
171617,5.0,Public
26378,4.0,Private
328800,2.0,Private
361403,5.0,Private
228095,4.0,Public
287727,2.0,Private
13844,5.0,Private
244757,5.0,Public
261821,5.0,Public
207621,1.0,Private
378999,3.0,Private
315560,5.0,Public
34100,3.0,Private
96572,5.0,Private
96619,4.0,Private
246889,5.0,Public
361852,5.0,Private
5441,2.0,Public
245255,3.0,Private
167856,5.0,Private
193481,3.0,Private
193628,5.0,Private
221212,5.0,Private
237378,4.0,Private
32000,4.0,Public
243460,4.0,Private
16934,5.0,Private
248303,3.0,Private
366830,4.0,Public
80658,5.0,Private
154759,5.0,Public
53693,5.0,Private
326307,3.0,Private
245316,3.0,Private
65138,5.0,Private
332604,1.0,Private
165921,5.0,Public
329837,3.0,Private
300542,1.0,Private
209589,5.0,Public
141824,4.0,Private
347048,1.0,Private
331102,5.0,Private
204784,5.0,Private
194484,5.0,Private
15672,1.0,Private
203526,5.0,Public
147170,1.0,Private
71883,5.0,Private
237009,5.0,Private
4706,2.0,Public
343358,5.0,Public
192999,1.0,Public
128700,2.0,Public
170796,5.0,Public
119877,4.0,Private
312712,3.0,Private
194001,2.0,Public
241287,4.0,Private
152625,3.0,Public
273500,3.0,Private
57297,2.0,Private
75661,1.0,Private
297925,5.0,Private
366818,5.0,Public
140814,2.0,Public
141822,3.0,Private
95594,3.0,Public
380170,1.0,Private
305791,2.0,Private
40038,5.0,Private
34232,4.0,Private
167977,2.0,Private
88568,4.0,Private
212996,5.0,Private
270457,3.0,Private
161279,3.0,Private
115284,5.0,Private
367697,4.0,Private
176129,5.0,Private
60344,5.0,Private
27890,2.0,Private
256947,2.0,Private
359849,5.0,Public
146705,5.0,Public
42648,3.0,Private
358130,2.0,Private
373333,5.0,Public
113377,4.0,Public
33862,4.0,Private
364093,1.0,Private
105043,5.0,Private
253274,4.0,Private
268167,4.0,Private
332333,1.0,Private
201282,3.0,Private
381737,1.0,Public
230225,1.0,Public
145342,4.0,Public
246553,5.0,Private
295508,5.0,Private
265245,5.0,Private
38427,5.0,Public
378226,2.0,Private
382048,3.0,Private
100032,3.0,Public
112364,1.0,Private
263408,3.0,Private
51911,4.0,Public
377985,5.0,Public
345507,1.0,Private
328844,5.0,Private
191959,5.0,Private
258360,1.0,Private
294527,3.0,Public
354018,4.0,Private
252888,5.0,Private
69022,1.0,Private
82438,5.0,Private
71856,5.0,Private
169746,4.0,Public
226832,1.0,Public
276692,5.0,Public
307437,5.0,Private
255186,5.0,Private
173100,3.0,Private
207170,5.0,Public
13572,5.0,Private
365408,4.0,Private
247476,3.0,Private
164384,3.0,Private
347894,1.0,Private
386501,2.0,Private
345379,4.0,Public
324019,2.0,Private
239892,3.0,Private
10784,4.0,Private
25756,1.0,Public
253976,2.0,Private
68947,1.0,Private
108296,4.0,Public
133101,1.0,Private
2874,4.0,Private
87779,5.0,Private
220632,5.0,Private
220752,4.0,Private
286014,3.0,Private
109430,5.0,Private
359710,5.0,Public
281633,5.0,Public
54226,3.0,Private
305574,5.0,Private
291451,4.0,Private
225722,5.0,Public
315088,4.0,Private
19664,5.0,Public
116508,2.0,Public
201996,4.0,Public
287394,4.0,Private
228283,3.0,Public
310422,3.0,Private
90671,1.0,Private
179383,4.0,Private
164866,3.0,Public
277830,1.0,Public
213472,3.0,Private
6497,4.0,Public
159710,5.0,Public
286387,1.0,Private
149416,5.0,Private
67270,2.0,Private
132213,2.0,Private
90316,5.0,Public
376124,1.0,Private
178917,2.0,Private
165859,4.0,Public
358887,3.0,Private
345809,3.0,Private
221133,4.0,Public
264086,5.0,Private
381241,2.0,Private
278226,2.0,Public
55745,4.0,Private
325311,5.0,Private
371993,3.0,Private
234565,1.0,Public
382888,5.0,Private
187296,4.0,Private
310738,4.0,Private
36856,4.0,Private
117536,3.0,Private
148092,3.0,Public
239132,4.0,Private
369393,2.0,Public
267100,2.0,Private
192436,2.0,Private
175472,5.0,Private
109627,1.0,Private
135975,5.0,Private
163992,1.0,Private
375152,4.0,Private
289352,4.0,Public
188773,5.0,Private
95348,1.0,Private
13173,5.0,Public
225717,3.0,Private
51897,4.0,Private
157600,4.0,Public
252598,5.0,Private
276155,5.0,Private
332989,3.0,Private
199919,5.0,Public
231121,5.0,Private
350026,5.0,Public
276734,1.0,Public
381861,3.0,Private
173824,3.0,Private
31109,4.0,Private
349956,3.0,Private
287523,2.0,Public
77230,2.0,Private
340219,1.0,Private
125761,3.0,Public
180474,4.0,Private
24374,4.0,Private
129882,2.0,Public
239200,3.0,Private
83443,4.0,Private
134231,4.0,Private
83703,5.0,Public
322148,3.0,Private
375557,3.0,Public
23509,4.0,Private
230566,3.0,Public
371511,5.0,Private
7936,5.0,Public
92943,3.0,Private
296483,5.0,Private
334902,5.0,Private
292217,3.0,Private
221191,3.0,Private
340151,5.0,Private
127088,3.0,Public
91728,3.0,Public
12262,4.0,Private
84692,5.0,Private
294287,4.0,Private
365470,5.0,Public
77143,4.0,Private
270668,4.0,Private
64682,4.0,Private
43287,1.0,Private
263673,5.0,Private
207248,5.0,Private
331179,3.0,Public
319378,4.0,Private
122735,4.0,Private
337418,5.0,Private
355917,3.0,Public
104961,5.0,Private
99145,3.0,Public
243527,1.0,Private
11360,4.0,Private
93862,4.0,Private
269129,5.0,Private
17427,2.0,Private
232669,2.0,Public
66767,5.0,Private
167537,4.0,Public
105592,1.0,Private
16348,3.0,Private
199319,2.0,Private
53336,2.0,Private
58597,4.0,Private
369015,5.0,Private
305670,3.0,Private
288531,4.0,Private
235674,2.0,Private
44294,1.0,Public
72113,3.0,Private
165707,5.0,Private
222845,4.0,Private
315251,4.0,Public
162985,3.0,Public
248315,1.0,Public
181690,3.0,Private
187727,5.0,Private
248764,2.0,Public
336855,4.0,Public
370818,5.0,Public
115787,4.0,Public
209634,5.0,Public
109766,1.0,Public
53658,5.0,Public
160693,4.0,Public
129293,4.0,Public
104790,3.0,Private
345422,2.0,Public
102629,5.0,Private
348537,2.0,Private
177495,1.0,Public
50645,3.0,Private
232247,3.0,Private
260997,4.0,Private
246595,3.0,Private
157311,2.0,Private
278427,5.0,Private
241025,5.0,Private
362110,2.0,Private
217922,5.0,Public
345647,5.0,Private
349545,2.0,Private
317689,5.0,Private
148922,4.0,Public
72732,4.0,Private
204265,4.0,Private
88987,4.0,Public
100920,4.0,Private
244657,2.0,Private
183676,3.0,Private
41958,2.0,Private
265588,2.0,Private
268406,5.0,Private
371141,5.0,Private
333900,1.0,Public
60717,5.0,Public
82875,4.0,Public
208763,1.0,Public
350457,3.0,Private
200608,5.0,Private
358905,1.0,Public
78465,2.0,Private
170296,2.0,Private
263094,2.0,Private
129473,5.0,Private
56535,5.0,Public
238833,5.0,Private
63536,4.0,Private
246914,5.0,Private
213238,4.0,Private
82928,5.0,Private
293902,4.0,Private
263776,4.0,Private
347812,1.0,Public
373214,5.0,Private
208953,5.0,Private
227476,3.0,Private
281836,3.0,Public
131534,4.0,Private
89485,4.0,Private
297941,5.0,Private
313397,5.0,Public
278807,5.0,Private
280442,4.0,Private
222151,5.0,Private
126909,5.0,Private
326906,4.0,Private
97756,5.0,Private
135258,2.0,Private
292967,3.0,Private
162850,5.0,Public
332854,5.0,Private
304255,5.0,Public
57643,5.0,Private
224621,5.0,Private
57574,4.0,Public
281273,3.0,Public
83246,3.0,Private
325391,4.0,Private
173116,2.0,Private
185561,3.0,Public
10172,5.0,Public
278235,3.0,Public
13178,3.0,Private
135659,4.0,Public
135062,3.0,Private
127196,3.0,Private
85030,2.0,Public
162474,5.0,Private
223096,3.0,Public
155708,4.0,Private
26548,2.0,Private
41859,5.0,Private
367112,5.0,Private
96189,5.0,Public
71830,3.0,Public
17277,2.0,Private
14150,5.0,Private
120716,4.0,Private
132784,5.0,Public
354855,1.0,Public
23727,5.0,Public
373932,4.0,Private
190711,4.0,Private
216270,4.0,Public
82146,5.0,Private
269808,3.0,Private
92701,2.0,Public
54733,5.0,Private
273118,1.0,Public
309661,3.0,Private
107964,4.0,Private
260498,5.0,Private
317729,5.0,Private
143786,4.0,Private
93553,5.0,Private
108795,5.0,Private
299255,5.0,Private
87519,1.0,Private
335262,4.0,Private
86545,1.0,Private
200999,4.0,Public
309214,1.0,Private
233754,1.0,Private
209720,5.0,Private
80804,5.0,Private
124690,4.0,Private
109341,3.0,Private
356150,5.0,Private
129615,3.0,Private
308743,1.0,Private
10782,3.0,Public
341287,3.0,Public
142924,5.0,Private
368370,1.0,Public
169974,5.0,Private
279799,2.0,Private
82358,5.0,Public
149887,5.0,Private
64633,5.0,Private
216613,5.0,Private
207653,4.0,Private
266464,2.0,Private
320116,3.0,Private
109824,3.0,Public
15850,5.0,Public
59532,3.0,Private
164075,3.0,Private
92601,4.0,Private
136634,3.0,Private
312126,4.0,Public
100982,3.0,Private
241599,4.0,Private
249087,4.0,Private
118314,5.0,Private
256510,4.0,Private
162164,1.0,Private
3265,5.0,Private
37722,2.0,Public
330550,4.0,Public
344254,5.0,Private
240611,4.0,Public
229707,3.0,Public
171078,5.0,Private
40475,3.0,Public
255814,3.0,Private
109523,5.0,Private
85378,3.0,Private
140951,4.0,Private
103424,4.0,Public
180218,4.0,Private
370420,2.0,Private
346767,4.0,Private
279228,1.0,Private
87498,5.0,Private
4030,3.0,Public
127625,5.0,Public
131016,4.0,Public
331203,3.0,Private
274732,4.0,Public
323047,4.0,Private
172165,3.0,Private
356876,5.0,Public
52851,3.0,Private
149758,5.0,Public
211362,2.0,Public
367122,5.0,Private
176745,4.0,Private
337868,2.0,Public
382247,1.0,Private
360665,4.0,Private
5826,2.0,Private
171180,4.0,Public
206639,4.0,Private
330614,5.0,Private
